day,date,milp_profit,ppo_profit,milp_cumulative,ppo_cumulative,milp_soh,ppo_soh,avg_price,min_price,max_price,price_volatility,milp_utilization,ppo_utilization,milp_arbitrage,ppo_arbitrage,milp_flexibility,ppo_flexibility,milp_degradation,ppo_degradation,milp_fcr_revenue,milp_afrr_revenue,milp_mfrr_revenue,ppo_fcr_revenue,ppo_afrr_revenue,ppo_mfrr_revenue,milp_fcr_utilization,milp_afrr_utilization,milp_mfrr_utilization,ppo_fcr_utilization,ppo_afrr_utilization,ppo_mfrr_utilization
323,2024-11-18,1245.760237776112,1954.73499659567,469400.6683036781,633113.0080901425,0.9677000000000036,0.9609568421052673,39.12895295878422,10.0,69.33833915703137,17.598196763229065,0.0,0.035087719298245605,0.0,-75.86627312483941,1245.760237776112,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
324,2024-11-19,1249.4492299462238,1960.8029945282594,470650.11753362435,635073.8110846707,0.9676000000000036,0.9607726315789515,35.419207367677366,10.0,64.04185319741828,16.240148071712827,0.0,0.035087719298245605,0.0,-69.79827519224993,1249.4492299462238,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
325,2024-11-20,1253.1946864219249,1958.6703256035032,471903.3122200463,637032.4814102742,0.9675000000000036,0.9605884210526358,34.77871584873347,10.0,62.68438737281864,15.454055038482252,0.0,0.035087719298245605,0.0,-71.93094411700625,1253.1946864219249,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
326,2024-11-21,1256.9954973436288,1950.6776326463196,473160.30771738995,638983.1590429205,0.9674000000000036,0.96040421052632,39.735049011947176,10.0,68.14554479160105,17.455242442453294,0.0,0.035087719298245605,0.0,-79.92363707418976,1256.9954973436288,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
327,2024-11-22,1260.85053644903,1953.7852429369734,474421.158253839,640936.9442858574,0.9673000000000036,0.9602200000000042,40.256184130262106,10.806752596818557,72.5487367198313,18.721894835109463,0.0,0.035087719298245605,0.0,-76.81602678353592,1260.85053644903,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
328,2024-11-23,1264.7586614068427,1950.90958531632,475685.9169152459,642887.8538711737,0.9672000000000036,0.9600357894736884,41.57368365608094,14.689889473968478,75.16185359493645,16.53662894325442,0.0,0.035087719298245605,0.0,-79.69168440418944,1264.7586614068427,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
329,2024-11-24,1268.7187141552993,1948.9588190383884,476954.6356294012,644836.812690212,0.9671000000000036,0.9598515789473726,40.215453028440955,15.722927646552247,63.40728736541193,15.56650493931392,0.0,0.035087719298245605,0.0,-81.64245068212115,1268.7187141552993,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
330,2024-11-25,1272.7295212453048,1947.60197699605,478227.3651506465,646784.4146672081,0.9670000000000036,0.9596673684210568,42.10307377197416,10.0,73.04459432410123,18.241173924888283,0.0,0.035087719298245605,0.0,-82.99929272445922,1272.7295212453048,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
331,2024-11-26,1276.7898941881579,1950.348715671239,479504.15504483465,648734.7633828793,0.9669000000000036,0.959483157894741,36.79159891885157,10.0,65.6735017936983,17.768892743643296,0.0,0.035087719298245605,0.0,-80.25255404927049,1276.7898941881579,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
332,2024-11-27,1280.8986298077255,1961.4171221245522,480785.0536746424,650696.1805050039,0.9668000000000037,0.9592989473684252,38.506952168012525,10.0,66.87127081626858,17.502348228017823,0.0,0.035087719298245605,0.0,-69.18414759595714,1280.8986298077255,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
333,2024-11-28,1285.0545105969702,1947.1701554432252,482070.10818523937,652643.3506604471,0.9667000000000037,0.9591147368421095,42.01295775606507,10.247402159219941,72.38755899929562,18.388681128044492,0.0,0.035087719298245605,0.0,-83.43111427728412,1285.0545105969702,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
334,2024-11-29,1289.2563050787212,1948.585582486748,483359.3644903181,654591.9362429339,0.9666000000000037,0.9589305263157937,41.23690241510756,15.991784267999764,71.57221857677237,18.08374322176571,0.0,0.035087719298245605,0.0,-82.01568723376141,1289.2563050787212,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
335,2024-11-30,1293.502768170594,1944.1064674825839,484652.8672584887,656536.0427104165,0.9665000000000037,0.9587463157894779,42.69388771043211,10.0,68.22031715627269,18.91297637947408,0.0,0.035087719298245605,0.0,-86.49480223792563,1293.502768170594,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
336,2024-12-01,1297.7926415539262,1951.674596780704,485950.65990004264,658487.7173071972,0.9664000000000037,0.9585621052631621,42.91311252150348,17.366804742051336,73.75462189301406,17.84985142718797,0.0,0.035087719298245605,0.0,-78.9266729398054,1297.7926415539262,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
337,2024-12-02,1302.124654046653,1940.0521416529764,487252.7845540893,660427.7694488502,0.9663000000000037,0.9583778947368463,44.096401248025025,15.957834644144384,71.7807199414555,17.404265911664023,0.0,0.035087719298245605,0.0,-90.54912806753315,1302.124654046653,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
338,2024-12-03,1306.4975219799794,1954.0836677890995,488559.28207606927,662381.8531166393,0.9662000000000037,0.9581936842105305,38.605727433491005,12.037769781303044,66.0880321191137,16.569243570312526,0.0,0.035087719298245605,0.0,-76.51760193140991,1306.4975219799794,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
339,2024-12-04,1310.9099495787625,1955.7704089584033,489870.192025648,664337.6235255977,0.9661000000000037,0.9580094736842147,38.66295920196,10.0,65.51588937617117,17.619689880085843,0.0,0.035087719298245605,0.0,-74.83086076210608,1310.9099495787625,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
340,2024-12-05,1315.3606293454757,1952.1408146315819,491185.5526549935,666289.7643402293,0.9660000000000037,0.957825263157899,43.020831893566765,16.035626467934954,73.44818826564074,18.19250546476558,0.0,0.035087719298245605,0.0,-78.4604550889275,1315.3606293454757,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
341,2024-12-06,1319.848242447653,1948.8264136655578,492505.40089744114,668238.5907538949,0.9659000000000038,0.9576410526315832,43.21405862303114,12.531967347712907,76.71626105396874,19.175630058434688,0.0,0.035087719298245605,0.0,-81.77485605495164,1319.848242447653,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
342,2024-12-07,1324.3714591086793,1951.3206029082262,493829.7723565498,670189.9113568031,0.9658000000000038,0.9574568421052674,44.15100914631598,12.62050485874138,80.38640477743247,20.626785275113093,0.0,0.035087719298245605,0.0,-79.28066681228317,1324.3714591086793,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
343,2024-12-08,1328.9289390018416,1941.2815298180712,495158.70129555167,672131.1928866212,0.9657000000000038,0.9572726315789516,45.50441784333497,16.615606478269385,77.43223364917102,20.37229685213245,0.0,0.035087719298245605,0.0,-89.31973990243823,1328.9289390018416,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
344,2024-12-09,1333.5193316474865,1951.5023077792066,496492.22062719916,674082.6951944004,0.9656000000000038,0.9570884210526358,43.88957359367701,17.18150296230578,78.16497470180124,19.74712955348026,0.0,0.035087719298245605,0.0,-79.09896194130275,1333.5193316474865,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
345,2024-12-10,1338.1412768132047,1948.131486319695,497830.3619040124,676030.8266807201,0.9655000000000038,0.95690421052632,39.952455881359676,12.900016919137128,67.29588343396304,18.482884705249095,0.0,0.035087719298245605,0.0,-82.46978340081456,1338.1412768132047,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
346,2024-12-11,1342.7934049168957,1952.85385322903,499173.1553089293,677983.6805339492,0.9654000000000038,0.9567200000000042,39.74743492792937,14.520967179056996,64.72042332295233,17.108319435893836,0.0,0.035087719298245605,0.0,-77.74741649147957,1342.7934049168957,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
347,2024-12-12,1347.474337432599,1940.3494995581789,500520.62964636186,679924.0300335074,0.9653000000000038,0.9565357894736884,44.89295074405317,14.607076174773706,77.12756908720993,19.640985087587122,0.0,0.035087719298245605,0.0,-90.25177016233044,1347.474337432599,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
348,2024-12-13,1352.1826872989882,1955.9705892747968,501872.81233366084,681880.0006227822,0.9652000000000038,0.9563515789473727,44.6044212709763,13.997175789762283,79.69017785799258,19.993082852731934,0.0,0.035087719298245605,0.0,-74.63068044571257,1352.1826872989882,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
349,2024-12-14,1356.9170593303845,1946.5464918972723,503229.7293929912,683826.5471146795,0.9651000000000038,0.9561673684210569,45.73772611000667,11.579823851556592,74.07407971191766,20.83600669911948,0.0,0.035087719298245605,0.0,-84.05477782323723,1356.9170593303845,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
350,2024-12-15,1361.6760506301778,1944.6010610993005,504591.4054436214,685771.1481757788,0.9650000000000039,0.9559831578947411,45.08302807870166,17.5377807065055,74.50858720338371,18.66544593067815,0.0,0.035087719298245605,0.0,-86.0002086212088,1361.6760506301778,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
351,2024-12-16,1366.4582510065377,1942.4750348954824,505957.86369462794,687713.6232106743,0.9649000000000039,0.9557989473684253,46.02617779839017,17.487836749791438,75.2135872856843,18.895139903680864,0.0,0.035087719298245605,0.0,-88.12623482502694,1366.4582510065377,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
352,2024-12-17,1371.2622433902868,1949.2409534618794,507329.1259380182,689662.8641641361,0.9648000000000039,0.9556147368421095,41.76882127046023,10.715145438089655,67.13771284113045,18.532729709610564,0.0,0.035087719298245605,0.0,-81.36031625863006,1371.2622433902868,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
353,2024-12-18,1376.086604254799,1949.4010144948961,508705.212542273,691612.2651786311,0.9647000000000039,0.9554305263157937,43.69889811814269,11.36905285644341,66.52438456772192,17.14924793875691,0.0,0.035087719298245605,0.0,-81.20025522561333,1376.086604254799,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
354,2024-12-19,1380.9299040378376,1938.5656607998083,510086.14244631084,693550.8308394309,0.9646000000000039,0.9552463157894779,46.60941390107212,15.24168326439598,77.88560034824582,20.509615083530484,0.0,0.035087719298245605,0.0,-92.03560892070107,1380.9299040378376,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
355,2024-12-20,1385.7907075651458,1939.4439518886013,511471.933153876,695490.2747913195,0.9645000000000039,0.9550621052631622,47.15235924689079,15.031244134569913,85.59342946419903,20.94107989602151,0.0,0.035087719298245605,0.0,-91.15731783190816,1385.7907075651458,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
356,2024-12-21,1390.667574475734,1943.3069675413028,512862.60072835174,697433.5817588608,0.9644000000000039,0.9548778947368464,47.33890513419436,11.142141884339846,80.02200352979585,21.358684623172664,0.0,0.035087719298245605,0.0,-87.29430217920661,1390.667574475734,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
357,2024-12-22,1395.5590596486873,1944.5754950625837,514258.1597880004,699378.1572539235,0.9643000000000039,0.9546936842105306,46.72908461317917,16.087241770788598,83.46471340316198,20.52811432592748,0.0,0.035087719298245605,0.0,-86.02577465792567,1395.5590596486873,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
358,2024-12-23,1400.4637136313795,1936.2829664490448,515658.6235016318,701314.4402203725,0.9642000000000039,0.9545094736842148,49.4160154643589,14.506928650336087,80.82025242929825,20.26439022183951,0.0,0.035087719298245605,0.0,-94.31830327146457,1400.4637136313795,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
359,2024-12-24,1405.3800830689856,1952.098967147792,517064.00358470075,703266.5391875203,0.964100000000004,0.954325263157899,42.7152272194079,10.0,78.44506311246018,19.353437784540365,0.0,0.035087719298245605,0.0,-78.5023025727174,1405.3800830689856,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
360,2024-12-25,1410.306711135139,1951.3144442530922,518474.3102958359,705217.8536317734,0.964000000000004,0.9541410526315832,42.954775723648375,16.782816689896833,77.7898807289791,19.30129715119381,0.0,0.035087719298245605,0.0,-79.2868254674172,1410.306711135139,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
361,2024-12-26,1415.2421379636148,1934.6624371050768,519889.5524337995,707152.5160688785,0.963900000000004,0.9539568421052674,48.37220373624669,17.483612901069666,77.87151138121877,21.37123205570623,0.0,0.035087719298245605,0.0,-95.93883261543249,1415.2421379636148,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
362,2024-12-27,1420.1849010809324,1939.3036897676188,521309.7373348804,709091.8197586461,0.963800000000004,0.9537726315789516,48.58715957773607,12.550104625314676,86.66861364743647,22.213898464316443,0.0,0.035087719298245605,0.0,-91.29757995289059,1420.1849010809324,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
363,2024-12-28,1425.1335358397027,1938.1230843550543,522734.8708707201,711029.9428430011,0.963700000000004,0.9535884210526359,46.84143354140568,13.843705671228129,76.3865948009184,20.420282588719157,0.0,0.035087719298245605,0.0,-92.4781853654552,1425.1335358397027,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
364,2024-12-29,1430.086575852649,1940.870597049807,524164.9574465727,712970.8134400509,0.963600000000004,0.9534042105263201,49.2153726448824,18.239503318005468,84.22266569810442,20.578319059576526,0.0,0.035087719298245605,0.0,-89.73067267070242,1430.086575852649,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
365,2024-12-30,1435.0425534271185,1929.8971444085141,525599.9999999999,714900.7105844595,0.963500000000004,0.9532200000000043,51.53846831465061,18.223700590413507,85.41600404431779,21.673165585239623,0.0,0.035087719298245605,0.0,-100.70412531199526,1435.0425534271185,2034.110041650334,0.0,3.5087719298245608,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
